CONTROLN,STATE,GENDER,HV1 - Median Home Value in hundreds,IC1 - Median Household Income in hundreds,IC4,HVP1,IC5,POBC1,POBC2,IC2,IC3,AVGGIFT,TCODE,DOB,DOMAIN,TARGET_D,Described DOMAIN,,Gender,
173702,HI,N,2609,486,555,73,16626,6,59,497,542,"4,5",0,28.07.1906,S1,25,Highest Socio Economic Group Suburban,,,
52592,TN,F,667,313,370,0,11897,0,79,325,352,"9,090909091",0,07.07.1911,T2,10,Average Socio Economic Group and Town,,,
80505,WI,F,673,358,416,0,13043,1,78,383,381,"12,11111111",0,16.11.1909,S2,20,Average Socio Economic Group Suburban,,,
2262,CA,F,1778,411,503,27,18236,21,41,480,439,"6,527777778",0,16.12.1910,U1,"12,5",Highest Socio Economic Group and Urban,,,
149117,CA,F,2549,610,621,92,19524,11,51,616,590,15,0,30.12.1899,C2,30,Average Socio Economic Group and City,,,
47810,AL,F,465,271,336,0,9970,1,79,313,312,"4,5",0,30.12.1899,R2,7,Average Socio Economic Group and Rural,,,
112301,TX,N,435,314,431,0,13352,2,72,357,378,"7,4",0,30.12.1899,R3,10,Lowest Socio Economic Group and Rural,,,
14154,AL,F,801,393,473,0,16846,0,42,488,409,"16,5",0,09.01.1906,T1,15,Highest Socio Economic Group and Town,,,
169346,CA,F,818,156,192,1,5422,16,65,155,195,"7,642857143",0,18.12.1913,C3,10,Lowest Socio Economic Group and City,,,
61536,IN,N,561,363,422,0,15208,4,73,376,386,"12,5",0,30.12.1899,C3,25,Lowest Socio Economic Group and City,,,
186251,CA,F,3836,491,706,95,32838,4,41,616,579,"13,06666667",0,28.09.1902,U1,17,Highest Socio Economic Group and Urban,,,
107693,NE,F,259,265,349,0,11187,0,85,311,316,"7,346153846",0,18.01.1912,R2,10,Average Socio Economic Group and Rural,,,
33512,FL,F,397,138,245,1,7456,1,71,168,216,13,0,23.04.1909,R3,19,Lowest Socio Economic Group and Rural,,,
36472,FL,F,2250,254,415,55,24752,28,1,319,333,"7,142857143",0,14.12.1910,C1,13,Highest Socio Economic Group and City,,,
166864,CA,F,5222,799,966,98,40664,3,58,906,843,15,0,23.06.1905,S1,25,Highest Socio Economic Group Suburban,,,
176680,OR,F,834,222,448,5,15044,5,39,377,306,"7,916666667",0,14.11.1912,C1,5,Highest Socio Economic Group and City,,,
49722,AL,F,1332,553,648,4,21032,6,53,547,645,"3,5",0,30.12.1899,R2,3,Average Socio Economic Group and Rural,,,
10631,AL,N,550,752,0,0,14633,0,69,0,601,"10,96296296",0,30.12.1899,C3,15,Lowest Socio Economic Group and City,,,
36165,FL,N,1569,553,684,24,27532,4,15,605,626,"18,33333333",0,05.11.1906,C1,20,Highest Socio Economic Group and City,,,
189258,MD,F,1354,515,540,14,22028,1,61,506,530,"8,636363636",0,30.12.1899,T1,15,Highest Socio Economic Group and Town,,,
188377,IL,F,940,285,406,1,13571,16,68,339,333,"7,857142857",0,23.03.1905,0,5,#N/A,,,
10851,CA,N,800,303,288,0,9847,13,45,249,298,"12,10869565",0,30.12.1899,T2,35,Average Socio Economic Group and Town,,,
150260,CA,F,2182,555,569,67,17516,13,57,561,559,"6,590909091",0,01.07.1905,S2,10,Average Socio Economic Group Suburban,,,
73272,MI,F,929,437,481,1,13814,1,88,446,465,"12,875",0,20.04.1906,T2,15,Average Socio Economic Group and Town,,,
43101,FL,F,2379,464,755,66,31616,8,18,651,596,19,0,03.06.1913,C1,10,Highest Socio Economic Group and City,,,
96003,IL,F,450,258,339,0,11241,0,61,310,301,"4,8",0,09.01.1906,R2,6,Average Socio Economic Group and Rural,,,
185913,CA,N,2223,413,415,67,10217,70,22,331,492,"5,666666667",0,30.12.1899,S2,10,Average Socio Economic Group Suburban,,,
54259,TN,N,553,219,319,1,11263,2,76,249,275,10,0,05.10.1908,0,15,#N/A,,,
85003,MN,N,331,248,326,0,10969,1,83,291,276,"5,470588235",0,30.12.1899,R2,8,Average Socio Economic Group and Rural,,,
118564,TX,F,376,180,281,1,10145,2,83,214,244,"3,5",0,19.11.1909,R3,5,Lowest Socio Economic Group and Rural,,,
136991,AZ,N,1074,469,516,11,18042,2,34,472,510,"9,363636364",0,08.07.1911,T1,15,Highest Socio Economic Group and Town,,,
133305,ID,N,717,267,410,4,12937,0,53,304,381,"8,75",0,01.09.1907,R2,5,Average Socio Economic Group and Rural,,,
187604,TN,N,1349,481,628,21,22094,4,45,593,521,"5,3",0,30.12.1899,T1,11,Highest Socio Economic Group and Town,,,
45158,FL,F,917,250,374,0,14202,11,16,286,318,"8,5",0,30.04.1909,C2,10,Average Socio Economic Group and City,,,
145885,CA,F,3130,564,682,79,25384,18,47,624,631,20,0,28.05.1910,S1,20,Highest Socio Economic Group Suburban,,,
104401,KS,F,850,270,534,4,14689,8,48,468,360,"10,35714286",0,25.05.1907,C1,15,Highest Socio Economic Group and City,,,
176491,OR,F,550,289,363,1,12798,3,58,345,327,"16,5",0,30.12.1899,R2,25,Average Socio Economic Group and Rural,,,
89873,IL,F,1865,549,669,43,20320,6,74,609,644,"13,25",0,02.05.1912,T1,11,Highest Socio Economic Group and Town,,,
1673,UT,F,1033,427,536,14,12145,1,72,448,510,"9,6875",0,19.03.1908,T1,40,Highest Socio Economic Group and Town,,,
160258,CA,N,2656,437,531,85,19931,18,46,492,488,"8,7",0,07.12.1904,C1,15,Highest Socio Economic Group and City,,,
66199,MI,F,646,377,439,0,18681,2,80,399,408,"4,666666667",0,30.12.1899,S2,5,Average Socio Economic Group Suburban,,,
104905,KS,F,877,382,554,1,22091,2,42,503,460,"11,42857143",0,14.10.1914,S1,15,Highest Socio Economic Group Suburban,,,
159507,CA,F,928,409,541,5,19428,1,65,484,456,20,0,19.04.1906,T2,20,Average Socio Economic Group and Town,,,
137577,AZ,N,1052,505,525,0,27683,0,54,505,525,"7,2",0,30.12.1899,S1,10,Highest Socio Economic Group Suburban,,,
113805,OK,F,392,216,355,0,14127,0,81,238,322,"10,95454546",0,23.06.1905,T2,20,Average Socio Economic Group and Town,,,
46203,CA,F,2347,471,669,68,30302,12,41,570,574,"7,8",0,17.02.1910,U1,10,Highest Socio Economic Group and Urban,,,
78753,WI,F,668,174,330,0,12685,7,73,271,241,"3,285714286",0,05.12.1904,U2,3,Average Socio Economic Group and Urban,,,
28514,GA,F,2159,871,968,59,39328,11,17,905,938,"7,333333333",0,21.02.1913,S1,21,Highest Socio Economic Group Suburban,,,
4693,CA,F,2421,552,556,89,15948,14,50,544,568,"12,14634146",0,18.12.1910,C1,18,Highest Socio Economic Group and City,,,
22664,SC,F,386,202,291,0,8534,0,92,256,254,"15,44444444",0,30.12.1899,R3,17,Lowest Socio Economic Group and Rural,,,
60490,IN,F,874,510,555,4,18907,0,73,516,543,"17,33333333",0,28.03.1914,T1,60,Highest Socio Economic Group and Town,,,
74523,MI,F,441,228,331,0,11359,1,82,288,279,"8,083333333",0,30.12.1899,C3,10,Lowest Socio Economic Group and City,,,
25591,GA,F,0,0,0,0,0,0,0,0,0,"6,428571429",0,30.12.1899,C3,13,Lowest Socio Economic Group and City,,,
59588,IN,N,421,268,323,0,9593,1,80,310,295,"2,971428571",0,23.06.1905,R2,3,Average Socio Economic Group and Rural,,,
115088,OK,F,586,241,387,3,20826,1,70,351,348,8,0,23.06.1905,T2,17,Average Socio Economic Group and Town,,,
157061,CA,F,5886,1096,1116,98,82369,14,50,1500,1005,20,0,30.12.1899,S1,25,Highest Socio Economic Group Suburban,,,
129899,CO,N,688,232,312,1,11778,3,52,305,267,"12,5",0,09.01.1906,S2,12,Average Socio Economic Group Suburban,,,
156428,CA,F,1610,317,396,5,17698,15,44,310,375,"8,055555556",0,22.02.1907,U1,9,Highest Socio Economic Group and Urban,,,
157284,CA,F,5500,480,775,97,40224,5,64,535,597,15,0,09.02.1904,S1,20,Highest Socio Economic Group Suburban,,,
147508,CA,F,2352,363,530,71,18059,18,44,478,434,15,0,30.12.1899,S2,10,Average Socio Economic Group Suburban,,,
115346,OK,F,251,183,265,0,8947,0,75,212,238,"9,4",0,02.07.1911,R3,25,Lowest Socio Economic Group and Rural,,,
85617,MN,N,486,262,348,0,10756,1,66,299,310,8,0,05.12.1904,R2,9,Average Socio Economic Group and Rural,,,
66830,MI,F,943,464,464,5,15214,1,80,465,435,10,0,10.12.1907,T2,10,Average Socio Economic Group and Town,,,
188854,OR,F,851,338,392,0,15286,6,44,321,400,"8,833333333",0,28.07.1906,0,5,#N/A,,,
129360,TX,N,749,228,377,0,14895,5,65,295,289,"5,636363636",0,02.02.1915,S2,15,Average Socio Economic Group Suburban,,,
187628,KY,N,896,455,507,1,18693,1,79,464,493,"10,28571429",0,30.12.1899,T1,19,Highest Socio Economic Group and Town,,,
117177,TX,F,505,304,425,0,13296,18,68,366,351,6,0,20.02.1904,U3,9,Lowest Socio Economic Group and Urban,,,
13748,CA,F,4104,811,876,98,29544,21,36,848,827,"10,30769231",0,13.11.1906,0,12,#N/A,,,
173563,HI,F,2027,360,447,50,14005,15,47,382,421,"10,6",0,19.03.1908,T2,30,Average Socio Economic Group and Town,,,
57496,KY,N,460,299,353,1,11756,1,83,331,321,"15,75",0,10.08.1909,T2,25,Average Socio Economic Group and Town,,,
65806,MI,F,814,430,505,0,16948,8,79,468,471,"4,80952381",0,05.07.1908,U2,5,Average Socio Economic Group and Urban,,,
191064,TN,F,297,130,208,1,8510,0,68,163,179,"4,727272727",0,23.06.1905,C3,3,Lowest Socio Economic Group and City,,,
39659,FL,N,897,208,317,14,13239,9,12,240,259,"12,33333333",0,14.10.1914,S3,20,Lowerst Socio Economic Group Suburban,,,
136607,AZ,N,1402,460,628,3,23187,5,11,545,548,"14,625",0,12.10.1905,C1,32,Highest Socio Economic Group and City,,,
61745,IN,N,566,315,329,1,12827,2,74,310,326,"17,5",0,10.07.1917,T2,20,Average Socio Economic Group and Town,,,
7174,IL,F,504,289,356,0,11074,1,81,355,296,"8,363636364",0,27.10.1900,T2,10,Average Socio Economic Group and Town,,,
95408,IL,F,739,353,486,1,17038,0,77,415,436,10,0,28.03.1914,R2,15,Average Socio Economic Group and Rural,,,
102181,MO,F,915,307,537,0,22420,2,56,442,385,"13,3",0,26.04.1909,S1,15,Highest Socio Economic Group Suburban,,,
26346,GA,F,1717,443,645,29,21385,3,55,511,588,9,0,05.10.1908,S1,10,Highest Socio Economic Group Suburban,,,
148918,CA,F,1178,322,444,9,14711,2,55,384,370,"12,33333333",0,30.12.1899,C2,21,Average Socio Economic Group and City,,,
55117,MS,F,668,303,484,0,18900,0,59,456,326,15,0,14.12.1907,S1,15,Highest Socio Economic Group Suburban,,,
157106,CA,F,5886,1096,1116,98,82369,14,50,1500,1005,"19,3125",0,28.12.1913,T1,26,Highest Socio Economic Group and Town,,,
183193,WA,F,696,367,423,0,13480,4,33,383,406,9,0,18.11.1915,S2,31,Average Socio Economic Group Suburban,,,
170402,CA,F,1224,228,356,19,15512,8,50,312,325,"6,8",0,10.10.1911,R1,10,Highest Socio Economic Group and Rural,,,
52588,TN,N,585,212,326,4,13218,1,71,258,286,"10,75",0,30.12.1899,R3,15,Lowest Socio Economic Group and Rural,,,
182356,WA,F,555,305,319,0,11395,6,48,299,331,"11,28571429",0,28.05.1910,C3,12,Lowest Socio Economic Group and City,,,
43052,FL,F,2038,390,670,51,29920,4,23,515,564,"8,111111111",0,20.10.1914,C1,5,Highest Socio Economic Group and City,,,
186198,UT,F,835,358,426,1,20786,4,65,400,394,"13,0625",0,19.04.1906,U1,15,Highest Socio Economic Group and Urban,,,
126184,TX,F,444,221,272,1,7653,2,73,243,251,"5,777777778",0,01.09.1907,C3,7,Lowest Socio Economic Group and City,,,
152657,CA,F,1841,376,450,46,17077,8,32,387,435,"11,625",0,09.09.1913,S2,15,Average Socio Economic Group Suburban,,,
16329,NC,F,683,312,354,0,11075,0,78,337,329,"4,866666667",0,13.11.1912,T2,7,Average Socio Economic Group and Town,,,
165314,CA,F,1203,290,604,0,19183,19,78,413,493,"16,5",0,13.11.1912,S1,25,Highest Socio Economic Group Suburban,,,
160570,WA,N,1412,399,457,17,15307,4,58,413,442,"15,33333333",0,28.07.1906,T1,15,Highest Socio Economic Group and Town,,,
17418,NC,F,853,289,440,2,17351,9,51,450,331,"9,75",0,14.10.1914,S1,13,Highest Socio Economic Group Suburban,,,
103953,MO,F,868,359,430,3,14270,1,60,384,399,"2,315789474",0,30.12.1899,T2,5,Average Socio Economic Group and Town,,,
14552,FL,N,1518,449,523,26,17518,11,39,469,494,"10,7",0,06.06.1913,T1,16,Highest Socio Economic Group and Town,,,
40283,FL,F,801,301,408,0,13339,17,21,370,360,"15,2",0,23.01.1915,C2,25,Average Socio Economic Group and City,,,
142161,NV,N,675,336,372,0,11280,1,28,375,325,5,0,19.03.1908,T2,5,Average Socio Economic Group and Town,,,
55302,MS,N,878,607,654,1,20596,1,64,630,622,"9,75",0,29.07.1906,S1,15,Highest Socio Economic Group Suburban,,,
59645,IN,F,666,255,394,1,14934,1,77,332,325,"4,5",0,14.09.1910,S2,4,Average Socio Economic Group Suburban,,,
139224,NM,F,279,144,211,0,7112,1,70,171,184,"21,34545455",0,30.12.1899,R3,15,Lowest Socio Economic Group and Rural,,,
109848,LA,N,500,296,303,0,8662,1,91,313,291,"12,14285714",0,13.11.1912,S2,21,Average Socio Economic Group Suburban,,,
171358,CA,N,2631,689,816,80,38138,4,50,753,772,"19,61538462",0,06.12.1904,T1,30,Highest Socio Economic Group and Town,,,
46165,FL,F,916,270,519,2,18827,3,21,388,401,"11,18181818",0,03.08.1906,T2,15,Average Socio Economic Group and Town,,,
178423,WA,F,1952,483,578,47,19585,8,52,527,522,"5,222222222",0,30.12.1899,S1,15,Highest Socio Economic Group Suburban,,,
153528,CA,F,1620,393,485,5,13441,24,38,452,432,"3,297619048",0,30.12.1899,S2,5,Average Socio Economic Group Suburban,,,
116539,CA,F,1606,293,367,25,12438,15,38,316,351,"13,42857143",0,19.03.1908,T2,19,Average Socio Economic Group and Town,,,
65656,MI,N,928,334,527,1,23732,15,57,463,403,15,0,30.12.1899,S3,25,Lowerst Socio Economic Group Suburban,,,
121986,TX,F,733,452,503,0,14468,17,50,453,496,"6,666666667",0,30.12.1899,U3,3,Lowest Socio Economic Group and Urban,,,
83718,MN,F,813,216,382,0,18722,0,62,295,281,"2,705882353",0,19.05.1904,C2,3,Average Socio Economic Group and City,,,
21244,NC,F,828,232,380,13,15119,1,66,308,327,"10,30769231",0,25.04.1906,R1,12,Highest Socio Economic Group and Rural,,,
82618,MN,N,836,477,540,0,15366,3,81,508,495,"6,238095238",0,05.06.1916,S2,5,Average Socio Economic Group Suburban,,,
169044,CA,F,993,252,344,6,12884,1,60,291,316,"6,96",0,23.04.1909,R2,15,Average Socio Economic Group and Rural,,,
165830,CA,F,3230,650,752,93,27549,4,53,688,714,"18,33333333",0,31.01.1915,C1,25,Highest Socio Economic Group and City,,,
159721,CA,F,683,194,333,1,10267,9,64,216,295,"11,36363636",0,07.06.1910,T3,35,Lowest Socio Economic Group and Town,,,
57899,KY,F,307,159,216,0,7110,0,92,169,204,"10,55172414",0,30.12.1899,S2,10,Average Socio Economic Group Suburban,,,
27634,MD,N,1236,461,544,15,17784,2,63,467,513,"5,375",0,30.12.1899,T1,5,Highest Socio Economic Group and Town,,,
155569,CA,N,1691,500,580,27,18202,16,45,556,520,"14,33333333",0,24.05.1907,S1,20,Highest Socio Economic Group Suburban,,,
157826,CA,F,2387,394,447,76,17331,18,46,399,446,"8,045454546",0,30.12.1899,U4,15,#N/A,,,
60884,IN,F,813,414,561,1,26469,3,68,495,499,"14,83333333",0,30.12.1899,S2,15,Average Socio Economic Group Suburban,,,
4638,CA,F,2473,585,611,86,21343,4,48,586,610,"25,84375",0,28.07.1906,S1,25,Highest Socio Economic Group Suburban,,,
162867,CA,N,3330,517,632,97,22695,19,36,581,576,"12,5",0,14.08.1918,U1,11,Highest Socio Economic Group and Urban,,,
142600,CA,F,919,89,210,3,4825,41,37,193,154,25,0,10.10.1911,U4,25,#N/A,,,
2311,MI,N,817,488,567,0,18712,1,77,534,526,"5,333333333",0,30.12.1899,0,5,#N/A,,,
77441,WI,F,725,316,376,0,11623,1,86,354,335,"7,666666667",0,10.08.1915,T2,7,Average Socio Economic Group and Town,,,
117326,TX,F,1715,554,837,34,31480,3,54,750,626,"6,916666667",0,28.03.1911,U1,10,Highest Socio Economic Group and Urban,,,
66762,MI,F,632,279,388,2,12653,1,71,336,339,"8,533333333",0,30.12.1899,0,5,#N/A,,,
151175,CA,F,2707,507,537,80,16165,24,54,504,538,"12,11764706",0,14.12.1910,U1,22,Highest Socio Economic Group and Urban,,,
101676,MO,N,1162,529,612,7,18860,4,60,560,571,"10,125",1,27.04.1909,C1,15,Highest Socio Economic Group and City,,,
21599,SC,N,1168,365,460,15,18128,1,68,430,403,5,1,30.12.1899,T2,7,Average Socio Economic Group and Town,,,
139512,NM,N,828,318,416,2,14887,4,39,368,366,20,1,30.12.1899,S1,20,Highest Socio Economic Group Suburban,,,
70216,MI,N,364,312,315,1,9474,3,76,335,293,"9,25",1,30.12.1899,S3,20,Lowerst Socio Economic Group Suburban,,,
150684,CA,N,2476,366,537,71,15702,50,38,453,470,"17,66666667",1,30.12.1899,0,34,#N/A,,,
35581,FL,N,906,296,473,3,16729,4,37,377,360,"10,42857143",1,12.09.1907,S1,15,Highest Socio Economic Group Suburban,,,
46358,FL,N,715,362,408,0,12806,6,28,371,388,"7,466666667",1,05.12.1904,T2,9,Average Socio Economic Group and Town,,,
81322,WI,N,335,209,311,0,9461,1,88,252,268,"10,05555556",1,30.12.1899,R3,15,Lowest Socio Economic Group and Rural,,,
165368,CA,N,3899,733,811,97,28586,14,49,786,749,"33,33333333",1,05.10.1908,S1,20,Highest Socio Economic Group Suburban,,,
41545,FL,N,658,373,436,0,14942,11,23,392,417,"5,789473684",1,30.12.1899,S2,5,Average Socio Economic Group Suburban,,,
106235,KS,N,498,273,346,0,12893,0,69,302,304,5,1,05.12.1904,T2,5,Average Socio Economic Group and Town,,,
133640,ID,N,793,359,505,16,19844,0,45,372,464,"7,5",1,14.10.1908,C2,10,Average Socio Economic Group and City,,,
32984,AP,N,0,0,0,0,0,0,0,0,0,"9,5",1,30.12.1899,S1,8,Highest Socio Economic Group Suburban,,,
107235,NE,N,1344,639,758,12,27610,4,53,733,676,"7,214285714",1,19.03.1908,S1,11,Highest Socio Economic Group Suburban,,,
82040,WI,N,493,213,294,1,10815,2,81,248,258,"2,674418605",1,30.07.1906,R2,3,Average Socio Economic Group and Rural,,,
64400,IN,N,1033,329,473,4,16482,14,47,460,376,15,1,10.08.1915,C1,21,Highest Socio Economic Group and City,,,
22176,NC,N,474,163,253,1,10597,1,73,205,218,"9,133333333",1,30.12.1899,R3,12,Lowest Socio Economic Group and Rural,,,
25678,FL,N,721,302,365,2,12474,3,51,339,335,"8,875",1,30.12.1899,C1,20,Highest Socio Economic Group and City,,,
107569,NE,N,443,231,323,0,11042,1,79,288,281,"36,11111111",1,05.08.1912,R2,50,Average Socio Economic Group and Rural,,,
125906,TX,F,924,414,438,1,14092,3,55,443,427,"4,666666667",1,10.12.1907,T1,6,Highest Socio Economic Group and Town,,,
85913,SD,N,396,248,304,1,10419,1,18,274,284,"9,727272727",1,19.03.1908,R2,14,Average Socio Economic Group and Rural,,,
43226,FL,N,764,269,353,1,13439,10,9,307,317,15,1,09.01.1906,C2,20,Average Socio Economic Group and City,,,
60571,IN,N,696,354,472,3,15493,0,73,402,407,"10,5",1,30.12.1899,T2,15,Average Socio Economic Group and Town,,,
161856,CA,N,2264,430,392,68,16795,13,42,441,404,11,1,15.03.1905,C1,15,Highest Socio Economic Group and City,,,
96175,IL,N,258,60,209,0,4884,7,63,120,89,"5,555555556",1,09.02.1904,T3,5,Lowest Socio Economic Group and Town,,,
54897,GA,N,1271,733,752,4,23282,5,39,752,743,"15,09090909",1,30.01.1915,S1,20,Highest Socio Economic Group Suburban,,,
185886,WI,N,929,315,438,3,17069,4,80,403,341,"5,142857143",1,30.12.1899,S2,5,Average Socio Economic Group Suburban,,,
179235,WA,N,1133,596,610,1,19287,2,59,596,591,9,1,10.07.1917,S1,12,Highest Socio Economic Group Suburban,,,
8276,CA,N,5914,1490,1282,98,58689,17,38,1500,1275,"12,63157895",1,26.01.1912,S1,15,Highest Socio Economic Group Suburban,,,
80995,WI,N,342,174,262,0,8356,1,81,228,217,"5,857142857",1,13.11.1906,R3,5,Lowest Socio Economic Group and Rural,,,
95943,IL,N,435,353,373,1,13341,1,65,399,345,10,1,10.12.1907,C2,13,Average Socio Economic Group and City,,,
188141,FL,N,578,248,338,6,12336,3,51,280,309,"14,42857143",1,30.12.1899,S1,25,Highest Socio Economic Group Suburban,,,
7518,WI,N,607,298,361,1,12279,1,82,330,324,"4,842105263",1,30.12.1899,0,5,#N/A,,,
119576,TX,N,916,505,571,0,18849,3,68,571,496,"9,2",1,26.02.1916,S1,9,Highest Socio Economic Group Suburban,,,
175139,OR,N,685,237,338,0,11659,6,54,305,306,10,1,12.09.1907,T2,15,Average Socio Economic Group and Town,,,
138552,AZ,N,611,289,354,0,9529,7,56,302,332,"10,30769231",1,03.10.1905,S2,10,Average Socio Economic Group Suburban,,,
174271,HI,N,2786,301,393,68,16808,19,67,366,340,"15,83333333",1,30.12.1899,U1,18,Highest Socio Economic Group and Urban,,,
3312,WI,N,930,397,552,2,17794,1,76,511,441,"11,44444444",1,09.09.1913,T1,15,Highest Socio Economic Group and Town,,,
148546,CA,N,4286,811,947,95,33614,24,41,910,883,"5,133333333",1,15.04.1903,S1,6,Highest Socio Economic Group Suburban,,,
185517,CA,N,1734,607,674,31,22234,5,50,635,638,"8,571428571",1,13.01.1909,S1,10,Highest Socio Economic Group Suburban,,,
132347,CA,N,3874,776,852,94,29217,6,42,759,865,14,1,30.12.1899,C1,20,Highest Socio Economic Group and City,,,
127444,CO,N,759,270,352,3,13278,5,32,307,316,"18,5",1,10.05.1915,C1,21,Highest Socio Economic Group and City,,,
149767,CA,N,2105,535,578,59,17785,43,28,555,557,"10,44444444",1,12.12.1907,U2,15,Average Socio Economic Group and Urban,,,
15416,NC,N,859,428,482,0,15841,1,71,454,442,20,1,09.09.1913,C2,30,Average Socio Economic Group and City,,,
141396,NV,N,1291,349,447,20,14894,4,23,373,402,"10,5",1,30.12.1899,S1,10,Highest Socio Economic Group Suburban,,,
116669,TX,N,444,203,286,0,9449,1,80,241,249,"5,8",1,05.10.1908,S2,10,Average Socio Economic Group Suburban,,,
126415,TX,N,509,237,291,2,9830,26,49,262,263,"5,333333333",1,01.08.1909,S2,5,Average Socio Economic Group Suburban,,,
97736,IL,N,570,273,406,0,15035,6,68,322,341,8,1,08.07.1914,C2,15,Average Socio Economic Group and City,,,
25558,GA,N,899,489,513,1,16749,4,60,503,503,"10,5",1,01.06.1913,C2,15,Average Socio Economic Group and City,,,
162213,CA,N,5000,665,827,98,37898,9,44,780,737,"10,30769231",1,09.01.1906,S1,7,Highest Socio Economic Group Suburban,,,
72321,MI,N,628,310,369,2,12788,3,71,344,337,"8,333333333",1,30.12.1899,R2,10,Average Socio Economic Group and Rural,,,
161309,CA,N,1601,329,492,21,14811,13,62,351,453,"11,85714286",1,30.01.1915,R1,18,Highest Socio Economic Group and Rural,,,
58991,KY,N,277,112,168,0,5611,0,74,123,154,20,1,14.01.1909,R3,10,Lowest Socio Economic Group and Rural,,,
177260,OR,N,492,198,284,1,9629,2,39,229,247,"5,916666667",1,10.08.1912,R2,2,Average Socio Economic Group and Rural,,,
179257,WA,N,1449,605,657,3,17504,10,46,618,635,"6,666666667",1,22.12.1916,S1,10,Highest Socio Economic Group Suburban,,,
94486,IL,N,1358,447,501,3,18607,25,61,481,470,"7,545454545",1,09.02.1904,U1,6,Highest Socio Economic Group and Urban,,,
